"#","Time, GMT-04:00","Pressure, inHg, Charles River Weather Station","PAR, uE, Charles River Weather Station","Rain, in, Charles River Weather Station","RH, %, Charles River Weather Station","Wind Speed, mph, Charles River Weather Station","Gust Speed, mph, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Water Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp","Temp, *F, Charles River Weather Station","Air Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station","Water Temp, *F, Charles River Weather Station"
1,05/01/18 00:00:00,29.966,1.0,0.0,90.7,0.0,0.0,43.17,0.0,,,,45.71,,-119.21000000000001
2,05/01/18 00:10:00,29.966,1.0,0.0,90.2,0.0,0.0,43.42,340.0,,,,46.12,,-119.21000000000001
3,05/01/18 00:20:00,29.963,1.0,0.0,90.0,0.0,0.0,43.050000000000004,307.0,,,,45.81,,-119.21000000000001
4,05/01/18 00:30:00,29.966,1.0,0.0,90.60000000000001,0.0,0.0,43.410000000000004,288.0,,,,45.99,,-119.21000000000001
5,05/01/18 00:40:00,29.963,1.0,0.0,90.4,0.0,0.0,43.35,292.0,,,,45.99,,-119.21000000000001
6,05/01/18 00:50:00,29.96,1.0,0.0,90.3,0.0,0.0,43.45,295.0,,,,46.12,,-119.21000000000001
7,05/01/18 01:00:00,29.957,1.0,0.0,90.7,0.0,0.0,44.1,296.0,,,,46.660000000000004,,-119.21000000000001
8,05/01/18 01:10:00,29.954,1.0,0.0,90.4,0.0,0.0,43.480000000000004,326.0,,,,46.12,,-119.21000000000001
9,05/01/18 01:20:00,29.957,1.0,0.0,91.2,0.0,0.0,43.4,1.0,,,,45.81,,-119.21000000000001
10,05/01/18 01:30:00,29.954,1.0,0.0,90.60000000000001,0.0,0.0,43.230000000000004,348.0,,,,45.81,,-119.21000000000001
11,05/01/18 01:40:00,29.954,1.0,0.0,90.9,0.0,0.0,43.27,345.0,,,,45.76,,-119.21000000000001
12,05/01/18 01:50:00,29.951,1.0,0.0,91.3,0.0,0.0,43.29,0.0,,,,45.67,,-119.21000000000001
13,05/01/18 02:00:00,29.954,1.0,0.0,91.2,0.0,0.0,43.71,344.0,,,,46.12,,-119.21000000000001
14,05/01/18 02:10:00,29.951,1.0,0.0,91.4,0.0,0.0,43.77,1.0,,,,46.12,,-119.21000000000001
15,05/01/18 02:20:00,29.951,1.0,0.0,90.4,0.0,0.0,43.08,3.0,,,,45.71,,-119.21000000000001
16,05/01/18 02:30:00,29.948,1.0,0.0,90.2,0.0,0.0,43.38,4.0,,,,46.08,,-119.21000000000001
17,05/01/18 02:40:00,29.945,1.0,0.0,90.4,0.0,0.0,43.04,6.0,,,,45.67,,-119.21000000000001
18,05/01/18 02:50:00,29.948,1.0,0.0,90.7,0.0,0.0,43.17,8.0,,,,45.71,,-119.21000000000001
19,05/01/18 03:00:00,29.954,1.0,0.0,91.2,0.0,0.0,43.27,1.0,,,,45.67,,-119.21000000000001
20,05/01/18 03:10:00,29.954,1.0,0.0,92.2,0.0,0.0,43.82,333.0,,,,45.94,,-119.21000000000001
21,05/01/18 03:20:00,29.96,1.0,0.0,92.3,0.0,0.0,43.89,320.0,,,,45.99,,-119.21000000000001
22,05/01/18 03:30:00,29.966,1.0,0.0,92.4,0.0,0.0,43.79,337.0,,,,45.85,,-119.21000000000001
23,05/01/18 03:40:00,29.969,1.0,0.0,92.7,0.0,0.0,43.83,340.0,,,,45.81,,-119.21000000000001
24,05/01/18 03:50:00,29.969,1.0,0.0,92.9,0.0,0.0,43.480000000000004,4.0,,,,45.4,,-119.21000000000001
25,05/01/18 04:00:00,29.966,1.0,0.0,92.9,0.0,0.0,43.75,314.0,,,,45.67,,-119.21000000000001
26,05/01/18 04:10:00,29.974,1.0,0.0,93.10000000000001,0.0,0.0,44.03,317.0,,,,45.9,,-119.21000000000001
27,05/01/18 04:20:00,29.971,1.0,0.0,93.2,0.0,0.0,43.34,0.0,,,,45.17,,-119.21000000000001
28,05/01/18 04:30:00,29.974,1.0,0.0,93.4,0.0,0.0,43.480000000000004,355.0,,,,45.26,,-119.21000000000001
29,05/01/18 04:40:00,29.971,1.0,0.0,93.9,0.0,0.0,43.58,6.0,,,,45.22,,-119.21000000000001
30,05/01/18 04:50:00,29.971,1.0,0.0,94.3,0.0,0.0,43.69,0.0,,,,45.22,,-119.21000000000001
31,05/01/18 05:00:00,29.974,1.0,0.0,94.8,0.0,0.0,44.410000000000004,326.0,,,,45.81,,-119.21000000000001
32,05/01/18 05:10:00,29.98,1.0,0.0,94.5,0.0,0.0,44.24,307.0,,,,45.71,,-119.21000000000001
33,05/01/18 05:20:00,29.983,1.0,0.0,93.9,0.0,0.0,44.25,338.0,,,,45.9,,-119.21000000000001
34,05/01/18 05:30:00,29.992,1.0,0.0,94.9,0.0,0.0,44.62,299.0,,,,45.99,,-119.21000000000001
35,05/01/18 05:40:00,29.995,6.0,0.0,94.3,0.0,0.0,44.18,289.0,,,,45.71,,-119.21000000000001
36,05/01/18 05:50:00,30.001,16.0,0.0,95.0,0.0,0.0,44.74,289.0,,,,46.08,,-119.21000000000001
37,05/01/18 06:00:00,30.007,34.0,0.0,93.9,0.0,0.0,44.160000000000004,288.0,,,,45.81,,-119.21000000000001
38,05/01/18 06:10:00,30.013,49.0,0.0,93.7,0.0,0.0,43.97,296.0,,,,45.67,,-119.21000000000001
39,05/01/18 06:20:00,30.013,71.0,0.0,93.2,0.0,0.0,44.15,302.0,,,,45.99,,-119.21000000000001
40,05/01/18 06:30:00,30.01,186.0,0.0,93.10000000000001,0.0,0.0,43.45,350.0,,,,45.31,,-119.21000000000001
41,05/01/18 06:40:00,30.01,264.0,0.0,91.60000000000001,0.0,0.0,45.07,354.0,,,,47.38,,-119.21000000000001
42,05/01/18 06:50:00,30.016000000000002,331.0,0.0,91.0,0.0,0.0,44.550000000000004,352.0,,,,47.02,,-119.21000000000001
43,05/01/18 07:00:00,30.016000000000002,396.0,0.0,89.5,0.0,0.0,44.2,330.0,,,,47.11,,-119.21000000000001
44,05/01/18 07:10:00,30.019000000000002,469.0,0.0,90.4,0.0,0.0,45.35,293.0,,,,48.0,,-119.21000000000001
45,05/01/18 07:20:00,30.016000000000002,536.0,0.0,88.8,0.0,0.0,44.88,299.0,,,,48.0,,-119.21000000000001
46,05/01/18 07:30:00,30.025000000000002,604.0,0.0,88.2,0.0,0.0,45.230000000000004,289.0,,,,48.54,,-119.21000000000001
47,05/01/18 07:40:00,30.028000000000002,686.0,0.0,88.10000000000001,0.0,0.0,45.72,314.0,,,,49.07,,-119.21000000000001
48,05/01/18 07:50:00,30.028000000000002,776.0,0.0,87.0,0.0,0.0,45.300000000000004,331.0,,,,48.980000000000004,,-119.21000000000001
49,05/01/18 08:00:00,30.025000000000002,866.0,0.0,85.8,0.0,0.0,45.46,334.0,,,,49.52,,-119.21000000000001
50,05/01/18 08:10:00,30.019000000000002,959.0,0.0,84.4,0.0,0.0,45.29,357.0,,,,49.78,,-119.21000000000001
51,05/01/18 08:20:00,30.022000000000002,1386.0,0.0,83.9,0.0,0.0,45.39,345.0,,,,50.050000000000004,,-119.21000000000001
52,05/01/18 08:30:00,30.025000000000002,689.0,0.0,82.4,0.0,0.0,45.13,341.0,,,,50.27,,-122.04
53,05/01/18 08:40:00,30.025000000000002,509.0,0.0,81.9,0.0,0.0,44.800000000000004,336.0,,,,50.09,,-119.21000000000001
54,05/01/18 08:50:00,30.031000000000002,674.0,0.0,81.5,0.0,0.0,44.89,350.0,,,,50.31,,-119.21000000000001
55,05/01/18 09:00:00,30.031000000000002,1291.0,0.0,81.10000000000001,0.0,0.0,45.4,3.0,,,,50.97,,-119.21000000000001
56,05/01/18 09:10:00,30.033,816.0,0.0,80.0,0.0,0.0,45.0,340.0,,,,50.93,,-122.04
57,05/01/18 09:20:00,30.025000000000002,1639.0,0.0,79.4,0.0,0.0,45.53,355.0,,,,51.68,,-119.21000000000001
58,05/01/18 09:30:00,30.028000000000002,1154.0,0.0,78.0,0.0,0.0,45.58,345.0,,,,52.2,,-119.21000000000001
59,05/01/18 09:40:00,30.022000000000002,1259.0,0.0,76.8,0.0,0.0,45.51,341.0,,,,52.550000000000004,,-119.21000000000001
60,05/01/18 09:50:00,30.01,1521.0,0.0,75.8,0.0,0.0,45.2,6.0,,,,52.6,,-122.04
61,05/01/18 10:00:00,30.016000000000002,1799.0,0.0,73.4,0.0,0.0,44.78,344.0,,,,53.03,,-122.04
62,05/01/18 10:10:00,30.016000000000002,1896.0,0.0,72.5,0.0,0.0,45.13,351.0,,,,53.730000000000004,,-119.21000000000001
63,05/01/18 10:20:00,30.025000000000002,594.0,0.0,71.5,0.0,0.0,44.76,10.0,,,,53.730000000000004,,-119.21000000000001
64,05/01/18 10:30:00,30.025000000000002,469.0,0.0,69.3,0.0,0.0,45.07,306.0,,,,54.910000000000004,,-122.04
65,05/01/18 10:40:00,30.016000000000002,496.0,0.0,67.9,0.0,0.0,44.49,347.0,,,,54.86,,-122.04
66,05/01/18 10:50:00,30.016000000000002,456.0,0.0,65.6,0.0,0.0,43.050000000000004,331.0,,,,54.300000000000004,,-122.04
67,05/01/18 11:00:00,30.016000000000002,841.0,0.0,65.1,0.0,0.0,43.43,323.0,,,,54.910000000000004,,-122.04
68,05/01/18 11:10:00,30.022000000000002,711.0,0.0,64.5,0.0,0.0,44.14,350.0,,,,55.910000000000004,,-122.04
69,05/01/18 11:20:00,30.022000000000002,589.0,0.0,63.2,0.0,0.0,43.44,330.0,,,,55.730000000000004,,-119.21000000000001
70,05/01/18 11:30:00,30.022000000000002,581.0,0.0,65.1,0.0,0.0,44.63,344.0,,,,56.17,,-122.04
71,05/01/18 11:40:00,30.013,809.0,0.0,65.2,0.0,0.0,45.0,345.0,,,,56.51,,-122.04
72,05/01/18 11:50:00,30.004,2134.0,0.0,63.6,0.0,0.0,44.34,292.0,,,,56.51,,-119.21000000000001
73,05/01/18 12:00:00,30.004,1849.0,0.0,60.2,0.0,0.0,43.4,295.0,,,,57.03,,-122.04
74,05/01/18 12:10:00,30.01,664.0,0.0,58.300000000000004,0.0,0.0,43.050000000000004,330.0,,,,57.550000000000004,,-122.04
75,05/01/18 12:20:00,30.007,641.0,0.0,60.1,0.0,0.0,43.92,300.0,,,,57.63,,-122.04
76,05/01/18 12:30:00,30.013,744.0,0.0,57.2,0.0,0.0,43.0,336.0,,,,58.02,,-122.04
77,05/01/18 12:40:00,30.016000000000002,771.0,0.0,58.2,0.0,0.0,43.12,302.0,,,,57.68,,-122.04
78,05/01/18 12:50:00,30.01,936.0,0.0,56.6,0.0,0.0,43.0,324.0,,,,58.32,,-122.04
79,05/01/18 13:00:00,30.007,1076.0,0.0,58.4,0.0,0.0,44.14,305.0,,,,58.67,,-122.04
80,05/01/18 13:10:00,30.013,1106.0,0.0,57.9,0.0,0.0,43.27,302.0,,,,57.980000000000004,,-122.04
81,05/01/18 13:20:00,30.013,951.0,0.0,56.4,0.0,0.0,43.15,305.0,,,,58.58,,-122.04
82,05/01/18 13:30:00,30.004,2064.0,0.0,57.9,0.0,0.0,44.24,309.0,,,,59.01,,-122.04
83,05/01/18 13:40:00,30.001,1074.0,0.0,59.7,0.0,0.0,45.21,253.0,,,,59.19,,-122.04
84,05/01/18 13:50:00,29.995,2129.0,0.0,63.300000000000004,0.0,0.0,46.39,277.0,,,,58.800000000000004,,-122.04
85,05/01/18 14:00:00,29.992,969.0,0.0,58.2,0.0,0.0,44.7,260.0,,,,59.36,,-122.04
86,05/01/18 14:10:00,29.995,646.0,0.0,61.2,0.0,0.0,45.54,246.0,,,,58.84,,-122.04
87,05/01/18 14:20:00,29.986,2096.0,0.0,58.1,0.0,0.0,46.02,248.0,,,,60.82,,-125.25
88,05/01/18 14:30:00,29.989,1496.0,0.0,59.1,0.0,0.0,45.71,263.0,,,,60.0,,-122.04
89,05/01/18 14:40:00,29.989,849.0,0.0,61.1,0.0,0.0,46.39,268.0,,,,59.79,,-122.04
90,05/01/18 14:50:00,29.983,2029.0,0.0,58.800000000000004,0.0,0.0,45.82,264.0,,,,60.26,,-122.04
91,05/01/18 15:00:00,29.983,1799.0,0.0,57.300000000000004,0.0,0.0,45.82,286.0,,,,60.99,,-122.04
92,05/01/18 15:10:00,29.98,1956.0,0.0,59.2,0.0,0.0,46.4,292.0,,,,60.69,,-122.04
93,05/01/18 15:20:00,29.98,1864.0,0.0,56.2,0.0,0.0,45.87,289.0,,,,61.59,,-122.04
94,05/01/18 15:30:00,29.971,1521.0,0.0,56.6,0.0,0.0,46.5,282.0,,,,62.06,,-125.25
95,05/01/18 15:40:00,29.983,1496.0,0.0,57.2,0.0,0.0,46.25,292.0,,,,61.5,,-122.04
96,05/01/18 15:50:00,29.98,1626.0,0.0,54.0,0.0,0.0,45.53,292.0,,,,62.36,,-122.04
97,05/01/18 16:00:00,29.983,1356.0,0.0,55.300000000000004,0.0,0.0,45.96,295.0,,,,62.15,,-122.04
98,05/01/18 16:10:00,29.992,356.0,0.0,54.4,0.0,0.0,46.49,302.0,,,,63.18,,-125.25
99,05/01/18 16:20:00,29.983,1229.0,0.0,53.4,0.0,0.0,46.71,320.0,,,,63.95,,-125.25
100,05/01/18 16:30:00,29.983,1154.0,0.0,52.6,0.0,0.0,46.230000000000004,312.0,,,,63.86,,-125.25
101,05/01/18 16:40:00,29.986,1054.0,0.0,54.0,0.0,0.0,46.93,296.0,,,,63.86,,-122.04
102,05/01/18 16:50:00,29.989,1014.0,0.0,53.0,0.0,0.0,46.51,309.0,,,,63.95,,-125.25
103,05/01/18 17:00:00,29.986,1056.0,0.0,56.2,0.0,0.0,48.43,291.0,,,,64.33,,-125.25
104,05/01/18 17:10:00,29.986,929.0,0.0,55.5,0.0,0.0,49.050000000000004,251.0,,,,65.36,,-125.25
105,05/01/18 17:20:00,29.986,806.0,0.0,53.2,0.0,0.0,49.03,233.0,,,,66.56,,-125.25
106,05/01/18 17:30:00,29.983,644.0,0.0,54.800000000000004,0.0,0.0,48.27,271.0,,,,64.89,,-125.25
107,05/01/18 17:40:00,29.986,249.0,0.0,55.1,0.0,0.0,47.78,251.0,,,,64.2,,-122.04
108,05/01/18 17:50:00,29.986,336.0,0.0,54.4,0.0,0.0,48.910000000000004,234.0,,,,65.79,,-125.25
109,05/01/18 18:00:00,29.986,294.0,0.0,55.6,0.0,0.0,48.86,233.0,,,,65.1,,-125.25
110,05/01/18 18:10:00,29.983,301.0,0.0,52.4,0.0,0.0,48.31,258.0,,,,66.22,,-125.25
111,05/01/18 18:20:00,29.983,459.0,0.0,56.9,0.0,0.0,50.120000000000005,247.0,,,,65.79,,-125.25
112,05/01/18 18:30:00,29.992,441.0,0.0,54.300000000000004,0.0,0.0,49.22,261.0,,,,66.17,,-125.25
113,05/01/18 18:40:00,29.989,324.0,0.0,52.1,0.0,0.0,48.230000000000004,247.0,,,,66.3,,-125.25
114,05/01/18 18:50:00,29.995,149.0,0.0,53.800000000000004,0.0,0.0,48.54,251.0,,,,65.7,,-125.25
115,05/01/18 19:00:00,30.001,94.0,0.0,53.6,0.0,0.0,48.120000000000005,246.0,,,,65.36,,-125.25
116,05/01/18 19:10:00,29.995,51.0,0.0,55.800000000000004,0.0,0.0,48.92,243.0,,,,65.06,,-125.25
117,05/01/18 19:20:00,29.995,29.0,0.0,54.9,0.0,0.0,48.56,240.0,,,,65.15,,-122.04
118,05/01/18 19:30:00,29.995,16.0,0.0,53.2,0.0,0.0,48.160000000000004,216.0,,,,65.62,,-125.25
119,05/01/18 19:40:00,29.998,4.0,0.0,51.7,0.0,0.0,47.63,216.0,,,,65.87,,-125.25
120,05/01/18 19:50:00,30.001,1.0,0.0,54.800000000000004,0.0,0.0,48.75,188.0,,,,65.4,,-125.25
121,05/01/18 20:00:00,30.001,1.0,0.0,51.800000000000004,0.0,0.0,47.76,188.0,,,,65.96000000000001,,-125.25
122,05/01/18 20:10:00,30.001,1.0,0.0,51.9,0.0,0.0,47.89,194.0,,,,66.04,,-125.25
123,05/01/18 20:20:00,30.001,1.0,0.0,50.9,0.0,0.0,47.34,183.0,,,,66.0,,-125.25
124,05/01/18 20:30:00,29.998,1.0,0.0,51.1,0.0,0.0,47.6,184.0,,,,66.17,,-125.25
125,05/01/18 20:40:00,30.001,1.0,0.0,49.800000000000004,0.0,0.0,46.910000000000004,183.0,,,,66.17,,-125.25
126,05/01/18 20:50:00,30.004,1.0,0.0,51.0,0.0,0.0,47.27,199.0,,,,65.87,,-125.25
127,05/01/18 21:00:00,30.007,1.0,0.0,50.1,0.0,0.0,46.72,202.0,,,,65.79,,-125.25
128,05/01/18 21:10:00,30.013,1.0,0.0,52.9,0.0,0.0,46.62,195.0,,,,64.12,,-125.25
129,05/01/18 21:20:00,30.016000000000002,1.0,0.0,54.2,0.0,0.0,46.75,185.0,,,,63.56,,-125.25
130,05/01/18 21:30:00,30.016000000000002,1.0,0.0,54.1,0.0,0.0,46.300000000000004,183.0,,,,63.13,,-125.25
131,05/01/18 21:40:00,30.004,1.0,0.0,55.2,0.0,0.0,46.31,175.0,,,,62.58,,-125.25
132,05/01/18 21:50:00,30.004,1.0,0.0,54.7,0.0,0.0,45.71,198.0,,,,62.190000000000005,,-125.25
133,05/01/18 22:00:00,30.004,1.0,0.0,55.1,0.0,0.0,45.59,202.0,,,,61.85,,-122.04
134,05/01/18 22:10:00,30.01,1.0,0.0,56.5,0.0,0.0,46.25,216.0,,,,61.85,,-125.25
135,05/01/18 22:20:00,30.007,1.0,0.0,56.0,0.0,0.0,46.050000000000004,230.0,,,,61.89,,-122.04
136,05/01/18 22:30:00,30.007,1.0,0.0,54.6,0.0,0.0,45.230000000000004,227.0,,,,61.72,,-125.25
137,05/01/18 22:40:00,30.001,1.0,0.0,54.2,0.0,0.0,45.03,212.0,,,,61.72,,-122.04
138,05/01/18 22:50:00,30.007,1.0,0.0,53.800000000000004,0.0,0.0,44.84,215.0,,,,61.72,,-122.04
139,05/01/18 23:00:00,30.001,1.0,0.0,55.800000000000004,0.0,0.0,45.56,223.0,,,,61.46,,-122.04
140,05/01/18 23:10:00,30.001,1.0,0.0,55.6,0.0,0.0,45.87,239.0,,,,61.89,,-125.25
141,05/01/18 23:20:00,29.992,1.0,0.0,59.4,0.0,0.0,47.38,247.0,,,,61.63,,-122.04
142,05/01/18 23:30:00,29.998,1.0,0.0,56.1,0.0,0.0,46.1,243.0,,,,61.89,,-125.25
143,05/01/18 23:40:00,29.998,1.0,0.0,55.7,0.0,0.0,45.910000000000004,261.0,,,,61.89,,-125.25
144,05/01/18 23:50:00,29.998,1.0,0.0,58.2,0.0,0.0,46.910000000000004,257.0,,,,61.72,,-125.25
145,05/02/18 00:00:00,30.001,1.0,0.0,54.7,0.0,0.0,45.63,246.0,,,,62.1,,-125.25
146,05/02/18 00:10:00,29.998,1.0,0.0,52.0,0.0,0.0,44.7,234.0,,,,62.53,,-125.25
147,05/02/18 00:20:00,29.995,1.0,0.0,54.1,0.0,0.0,45.38,236.0,,,,62.15,,-122.04
148,05/02/18 00:30:00,29.992,1.0,0.0,55.9,0.0,0.0,45.69,237.0,,,,61.550000000000004,,-122.04
149,05/02/18 00:40:00,29.998,1.0,0.0,60.0,0.0,0.0,47.56,251.0,,,,61.550000000000004,,-125.25
150,05/02/18 00:50:00,29.995,1.0,0.0,52.0,0.0,0.0,44.74,254.0,,,,62.58,,-125.25
151,05/02/18 01:00:00,29.995,1.0,0.0,51.800000000000004,0.0,0.0,44.64,246.0,,,,62.58,,-122.04
152,05/02/18 01:10:00,29.992,1.0,0.0,54.5,0.0,0.0,45.82,260.0,,,,62.4,,-125.25
153,05/02/18 01:20:00,29.992,1.0,0.0,53.2,0.0,0.0,45.38,268.0,,,,62.620000000000005,,-125.25
154,05/02/18 01:30:00,29.989,1.0,0.0,56.0,0.0,0.0,46.410000000000004,264.0,,,,62.28,,-125.25
155,05/02/18 01:40:00,29.983,1.0,0.0,52.4,0.0,0.0,44.86,258.0,,,,62.49,,-125.25
156,05/02/18 01:50:00,29.98,1.0,0.0,50.6,0.0,0.0,44.1,256.0,,,,62.660000000000004,,-125.25
157,05/02/18 02:00:00,29.974,1.0,0.0,52.300000000000004,0.0,0.0,44.65,253.0,,,,62.32,,-122.04
158,05/02/18 02:10:00,29.971,1.0,0.0,49.4,0.0,0.0,43.59,236.0,,,,62.79,,-125.25
159,05/02/18 02:20:00,29.971,1.0,0.0,50.1,0.0,0.0,44.04,225.0,,,,62.88,,-125.25
160,05/02/18 02:30:00,29.966,1.0,0.0,48.1,0.0,0.0,42.86,227.0,,,,62.75,,-125.25
161,05/02/18 02:40:00,29.966,1.0,0.0,50.6,0.0,0.0,43.9,244.0,,,,62.45,,-125.25
162,05/02/18 02:50:00,29.966,1.0,0.0,49.800000000000004,0.0,0.0,43.410000000000004,244.0,,,,62.36,,-125.25
163,05/02/18 03:00:00,29.963,1.0,0.0,50.800000000000004,0.0,0.0,43.85,240.0,,,,62.28,,-125.25
164,05/02/18 03:10:00,29.963,1.0,0.0,47.7,0.0,0.0,43.31,226.0,,,,63.480000000000004,,-125.25
165,05/02/18 03:20:00,29.957,1.0,0.0,53.6,0.0,0.0,45.7,241.0,,,,62.75,,-122.04
166,05/02/18 03:30:00,29.966,1.0,0.0,54.800000000000004,0.0,0.0,46.160000000000004,237.0,,,,62.620000000000005,,-125.25
167,05/02/18 03:40:00,29.963,1.0,0.0,48.800000000000004,0.0,0.0,43.39,230.0,,,,62.92,,-125.25
168,05/02/18 03:50:00,29.963,1.0,0.0,57.6,0.0,0.0,46.76,247.0,,,,61.85,,-122.04
169,05/02/18 04:00:00,29.969,1.0,0.0,53.800000000000004,0.0,0.0,45.6,243.0,,,,62.53,,-125.25
170,05/02/18 04:10:00,29.963,1.0,0.0,54.6,0.0,0.0,45.03,226.0,,,,61.5,,-122.04
171,05/02/18 04:20:00,29.963,1.0,0.0,57.2,0.0,0.0,46.13,232.0,,,,61.38,,-125.25
172,05/02/18 04:30:00,29.966,1.0,0.0,51.0,0.0,0.0,43.32,219.0,,,,61.59,,-122.04
173,05/02/18 04:40:00,29.966,1.0,0.0,54.4,0.0,0.0,45.33,243.0,,,,61.93,,-125.25
174,05/02/18 04:50:00,29.963,1.0,0.0,53.7,0.0,0.0,46.02,253.0,,,,63.050000000000004,,-125.25
175,05/02/18 05:00:00,29.969,1.0,0.0,53.1,0.0,0.0,45.57,247.0,,,,62.88,,-125.25
176,05/02/18 05:10:00,29.966,1.0,0.0,52.800000000000004,0.0,0.0,45.06,258.0,,,,62.49,,-125.25
177,05/02/18 05:20:00,29.969,1.0,0.0,54.800000000000004,0.0,0.0,45.6,254.0,,,,62.02,,-125.25
178,05/02/18 05:30:00,29.969,4.0,0.0,52.9,0.0,0.0,44.95,256.0,,,,62.32,,-125.25
179,05/02/18 05:40:00,29.969,11.0,0.0,54.6,0.0,0.0,45.230000000000004,251.0,,,,61.72,,-125.25
180,05/02/18 05:50:00,29.974,26.0,0.0,56.0,0.0,0.0,46.050000000000004,247.0,,,,61.89,,-125.25
181,05/02/18 06:00:00,29.98,46.0,0.0,56.0,0.0,0.0,46.09,250.0,,,,61.93,,-125.25
182,05/02/18 06:10:00,29.977,69.0,0.0,53.6,0.0,0.0,45.46,244.0,,,,62.49,,-125.25
183,05/02/18 06:20:00,29.98,121.0,0.0,51.800000000000004,0.0,0.0,44.84,240.0,,,,62.79,,-122.04
184,05/02/18 06:30:00,29.983,199.0,0.0,55.9,0.0,0.0,47.17,256.0,,,,63.13,,-125.25
185,05/02/18 06:40:00,29.983,259.0,0.0,50.1,0.0,0.0,45.14,254.0,,,,64.07000000000001,,-125.25
186,05/02/18 06:50:00,29.983,324.0,0.0,48.800000000000004,0.0,0.0,45.08,254.0,,,,64.76,,-125.25
187,05/02/18 07:00:00,29.986,386.0,0.0,50.0,0.0,0.0,45.84,260.0,,,,64.89,,-125.25
188,05/02/18 07:10:00,29.986,449.0,0.0,49.300000000000004,0.0,0.0,45.550000000000004,257.0,,,,64.97,,-125.25
189,05/02/18 07:20:00,29.986,519.0,0.0,53.300000000000004,0.0,0.0,47.730000000000004,258.0,,,,65.1,,-125.25
190,05/02/18 07:30:00,29.986,589.0,0.0,50.7,0.0,0.0,46.800000000000004,256.0,,,,65.53,,-125.25
191,05/02/18 07:40:00,29.989,661.0,0.0,50.1,0.0,0.0,47.07,254.0,,,,66.17,,-125.25
192,05/02/18 07:50:00,29.986,734.0,0.0,46.1,0.0,0.0,45.730000000000004,251.0,,,,67.11,,-125.25
193,05/02/18 08:00:00,29.98,809.0,0.0,48.1,0.0,0.0,47.09,251.0,,,,67.37,,-125.25
194,05/02/18 08:10:00,29.983,886.0,0.0,45.0,0.0,0.0,46.300000000000004,250.0,,,,68.44,,-125.25
195,05/02/18 08:20:00,29.98,891.0,0.0,46.5,0.0,0.0,47.33,256.0,,,,68.61,,-125.25
196,05/02/18 08:30:00,29.98,964.0,0.0,46.5,0.0,0.0,47.64,256.0,,,,68.96000000000001,,-125.25
197,05/02/18 08:40:00,29.98,1046.0,0.0,45.4,0.0,0.0,47.82,254.0,,,,69.86,,-125.25
198,05/02/18 08:50:00,29.98,1029.0,0.0,45.2,0.0,0.0,48.17,256.0,,,,70.37,,-125.25
199,05/02/18 09:00:00,29.98,971.0,0.0,42.4,0.0,0.0,47.02,261.0,,,,70.97,,-125.25
200,05/02/18 09:10:00,29.98,1001.0,0.0,41.2,0.0,0.0,46.99,263.0,,,,71.79,,-125.25
201,05/02/18 09:20:00,29.974,1236.0,0.0,41.2,0.0,0.0,47.38,260.0,,,,72.22,,-125.25
202,05/02/18 09:30:00,29.974,1291.0,0.0,39.4,0.0,0.0,47.0,263.0,,,,73.13,,-125.25
203,05/02/18 09:40:00,29.974,1384.0,0.0,36.5,0.0,0.0,45.94,264.0,,,,74.21000000000001,,-125.25
204,05/02/18 09:50:00,29.969,1484.0,0.0,33.6,0.0,0.0,44.52,265.0,,,,75.07000000000001,,-125.25
205,05/02/18 10:00:00,29.969,1524.0,0.0,35.6,0.0,0.0,46.230000000000004,274.0,,,,75.29,,-125.25
206,05/02/18 10:10:00,29.963,1584.0,0.0,32.6,0.0,0.0,44.75,278.0,,,,76.25,,-125.25
207,05/02/18 10:20:00,29.96,1609.0,0.0,35.4,0.0,0.0,46.77,272.0,,,,76.07000000000001,,-125.25
208,05/02/18 10:30:00,29.96,1561.0,0.0,36.5,0.0,0.0,47.47,271.0,,,,75.94,,-125.25
209,05/02/18 10:40:00,29.963,1691.0,0.0,31.8,0.0,0.0,45.65,281.0,,,,78.03,,-125.25
210,05/02/18 10:50:00,29.957,1779.0,0.0,33.6,0.0,0.0,46.84,270.0,,,,77.73,,-125.25
211,05/02/18 11:00:00,29.957,1636.0,0.0,33.5,0.0,0.0,46.15,271.0,,,,77.03,,-125.25
212,05/02/18 11:10:00,29.951,1711.0,0.0,33.5,0.0,0.0,47.22,272.0,,,,78.25,,-125.25
213,05/02/18 11:20:00,29.954,1766.0,0.0,32.5,0.0,0.0,46.42,265.0,,,,78.25,,-125.25
214,05/02/18 11:30:00,29.954,1819.0,0.0,36.0,0.0,0.0,48.06,274.0,,,,77.03,,-125.25
215,05/02/18 11:40:00,29.939,1864.0,0.0,34.7,0.0,0.0,47.89,271.0,,,,77.95,,-125.25
216,05/02/18 11:50:00,29.933,1881.0,0.0,36.4,0.0,0.0,48.74,264.0,,,,77.47,,-125.25
217,05/02/18 12:00:00,29.933,1739.0,0.0,34.0,0.0,0.0,49.54,264.0,,,,80.45,,-125.25
218,05/02/18 12:10:00,29.93,1874.0,0.0,34.1,0.0,0.0,48.69,265.0,,,,79.39,,-125.25
